epoch,loss,lr,val_loss
0,0.14399006049343421,0.01,0.049821654197859902
1,0.041871926920898889,0.01,0.045030773784386489
2,0.035118646940774163,0.01,0.049701617037519644
3,0.032562434715403002,0.01,0.036317083397932812
4,0.030796817298662866,0.01,0.034369081980943426
5,0.03025519486916604,0.01,0.035742070397959319
6,0.029906185585900216,0.01,0.037710722672324205
7,0.029670276400228006,0.01,0.040046884338923935
8,0.02954581514590204,0.01,0.051407714887380093
9,0.029733244003464946,0.01,0.035090467953754555
10,0.028942704632204806,0.01,0.034972823392678744
11,0.028341089475289575,0.01,0.046066646998232534
12,0.028067348830107242,0.01,0.031064602821318191
13,0.027416728952594397,0.01,0.032201047584882778
14,0.026551816686146004,0.01,0.031943430555826526
15,0.025297068206772293,0.01,0.028486513678710593
16,0.024566864679004513,0.01,0.026421198766089261
17,0.02353358765443166,0.01,0.025687786738656588
18,0.022629405503387504,0.01,0.039593206439693433
19,0.019351496050755184,0.01,0.029243428470556346
20,0.015820420047236702,0.01,0.018738471834504673
21,0.01495980738667445,0.01,0.02834259697609702
22,0.014240357225055749,0.01,0.025906364565010123
23,0.013583038133795316,0.01,0.041030707248186658
24,0.013370071090547378,0.01,0.028049876271499751
25,0.013947058650586059,0.01,0.026246586698765135
26,0.012510479643604177,0.01,0.018921542775917188
27,0.013163809719795392,0.01,0.019812453790741452
28,0.012498200002868297,0.01,0.022753690785102251
29,0.012724315105690122,0.01,0.037166747059357366
30,0.012206983763072114,0.01,0.025783312038681602
31,0.012585565416237055,0.01,0.030764549654924263
32,0.01134415818273095,0.002,0.025613258997936032
33,0.011116644614875991,0.002,0.022063709669193979
34,0.011044107209154441,0.002,0.025354663004814568
35,0.010992375073565097,0.002,0.0241596815360468
36,0.010961655127463367,0.002,0.024894490585488788
