epoch,loss,lr,val_loss
0,0.073750749230384827,0.01,0.049667402428422269
1,0.029390135138048289,0.01,0.03373281457487725
2,0.024302205091900071,0.01,0.052072135515847787
3,0.023895376735487899,0.01,0.029704717645621569
4,0.020238700412255894,0.01,0.048756341242078838
5,0.018220276777016913,0.01,0.16737975441129868
6,0.023022756411951815,0.01,0.053052913544878448
7,0.016007894434371575,0.01,0.12657898228804945
8,0.018363027004682918,0.01,0.034788067426300993
9,0.017951423786370095,0.01,0.024920111574695609
10,0.015086808847000369,0.01,0.022169463362776289
11,0.016340020411295321,0.01,0.051471019255807673
12,0.014363868903936976,0.01,0.02773516107150643
13,0.012949583788881194,0.01,0.056075602601476982
14,0.015370759544736249,0.01,0.021040555331750779
15,0.013658860819361641,0.01,0.036109205306439247
16,0.013297917905374098,0.01,0.050856854560085187
17,0.012604643617056857,0.01,0.079561243138912704
18,0.014217717943997201,0.01,0.023426513113923329
19,0.011986589701162219,0.01,0.063103404260466747
20,0.016995243059923757,0.01,0.021844988157393906
21,0.011395008624189318,0.01,0.026737526257780229
22,0.012274382341295312,0.01,0.044094148707591881
23,0.01347609416786897,0.01,0.024408683780643901
24,0.011717565897010309,0.01,0.03013743480699042
25,0.011077381923037061,0.01,0.041695671240236126
26,0.0097569960148447318,0.002,0.021935764268714155
27,0.0091347453463296435,0.002,0.02456604463106158
28,0.0089473060600585852,0.002,0.03233174146758129
29,0.0089188588330637933,0.002,0.023743335220773341
30,0.0087022993076950484,0.002,0.032729581103654905
