epoch,loss,lr,val_loss
0,0.057036764941800981,0.01,0.027458911612850322
1,0.027567527967797229,0.01,0.031370108897560797
2,0.026269038141699584,0.01,0.018400505758248843
3,0.025102033654569523,0.01,0.023565877603708641
4,0.024314535109425439,0.01,0.01701269847666018
5,0.023629689765487901,0.01,0.019097431369963482
6,0.022878313926186347,0.01,0.028099823464810318
7,0.02227190033306737,0.01,0.018510383416033355
8,0.021798851293616393,0.01,0.016348548542112994
9,0.021240127719277462,0.01,0.016223312234340686
10,0.02106610140845885,0.01,0.016232784126593163
11,0.020853452946571909,0.01,0.018604845602131454
12,0.020503572221382483,0.01,0.014395017353211635
13,0.019938245239342459,0.01,0.031112093387513296
14,0.020140693076616208,0.01,0.019820042494574242
15,0.019584459136929033,0.01,0.01387493819351027
16,0.019080178816279277,0.01,0.020673086155845215
17,0.018107234731801515,0.01,0.01882290915922212
18,0.016826415506119911,0.01,0.018103384308120203
19,0.015719695975618248,0.01,0.011644510750675343
20,0.015505405870326878,0.01,0.011044654300844175
21,0.014220023680665701,0.01,0.035005591840058921
22,0.014449286530863428,0.01,0.035750536912137414
23,0.013725527198489249,0.01,0.012205883243380214
24,0.013720045847123897,0.01,0.011417585959624962
25,0.014094746952667039,0.01,0.011964757064324335
26,0.013257395828793034,0.01,0.0097794745822806332
27,0.013103507001768554,0.01,0.02163682920450466
28,0.013254591368535566,0.01,0.02378373128257295
29,0.012740433205073402,0.01,0.012237064364041097
30,0.01285713994269364,0.01,0.013099587278594896
31,0.013223413441374281,0.01,0.02079987819113675
32,0.013078620172375759,0.01,0.026393244665711236
33,0.012777856358233287,0.01,0.01779986429717061
34,0.012748192946189606,0.01,0.010740842881678609
35,0.012345305528249261,0.01,0.013677736886876178
36,0.012560317522884739,0.01,0.030862099165923498
37,0.012668010332351605,0.01,0.013668461839844798
38,0.012349701334981348,0.002,0.013061519346431382
39,0.011637718510433766,0.002,0.018215600963263117
40,0.011419132142465496,0.002,0.012094302812436893
41,0.011392736688983687,0.002,0.010445136361970352
42,0.011347503478490036,0.002,0.014424755859337527
