epoch,loss,lr,val_loss
0,0.080403379506647249,0.01,0.033847668034545447
1,0.045703413712102813,0.01,0.08874011517497106
2,0.035565395729016451,0.01,0.051995997427631231
3,0.023018061293888899,0.01,0.033564439174945407
4,0.015613277658483403,0.01,0.05878472469199849
5,0.015269621064896974,0.01,0.018867017143526992
6,0.012235593355897457,0.01,0.030544175750623317
7,0.011826173076143035,0.01,0.017949098410705727
8,0.010738749938390855,0.01,0.0095088809760192697
9,0.0096620462919022407,0.01,0.0078439422762074038
10,0.009354591690593184,0.01,0.018665159215866509
11,0.0085524125656081459,0.01,0.0086668498030111271
12,0.0082708754508340424,0.01,0.013082592658656465
13,0.0081815699609996233,0.01,0.0076448884121757951
14,0.0079419080281135559,0.01,0.011712254464394797
15,0.0077356842601682338,0.01,0.0083226141004197011
16,0.0075212664491796895,0.01,0.0089636445045471191
17,0.0076232554988230521,0.01,0.0063572455523798694
18,0.0073357315544607272,0.01,0.011984354699304128
19,0.0076255808797491302,0.01,0.02135706235165313
20,0.0066109504182375756,0.01,0.011536268422664222
21,0.0076009110234530461,0.01,0.0071876002528236411
22,0.0069328025693736845,0.01,0.0082564937348061865
23,0.0070180199911428539,0.01,0.0070938103658668063
24,0.0068452833220362663,0.01,0.019868220722218607
25,0.0057456236027475802,0.01,0.018077401886299506
26,0.0071828358985567831,0.01,0.011980109348219668
27,0.0058687016536286994,0.01,0.056098159844592467
28,0.0071510783157253503,0.01,0.0078382951833602405
29,0.0044696342257919625,0.002,0.010033228021578095
30,0.0043545186224967069,0.002,0.007356187398413901
31,0.0042216981416515545,0.002,0.0098300914169620664
32,0.0041314348010188439,0.002,0.0081513546878145739
33,0.0040903458632213082,0.002,0.013989433409425161
