epoch,loss,lr,val_loss
0,0.095261987849805482,0.01,0.081267529701780986
1,0.037586399712241612,0.01,0.030035921003250681
2,0.038021992120517073,0.01,0.043966664701215262
3,0.033325882308934567,0.01,0.027582102074954637
4,0.030637855272321306,0.01,0.029244097842443625
5,0.026957269842025532,0.01,0.02342719992501496
6,0.029152544160213695,0.01,0.041449951041026931
7,0.027855075587182355,0.01,0.037873379004424848
8,0.024008720374759839,0.01,0.044895161667937888
9,0.027543066686691618,0.01,0.051241304714386988
10,0.024359837218501865,0.01,0.1435601052679342
11,0.028278955870126125,0.01,0.024234093108473444
12,0.023812009443214835,0.01,0.023852451765061129
13,0.020315053161872914,0.01,0.18458647673299328
14,0.02525107889882559,0.01,0.053985394625621436
15,0.020881950408881585,0.01,0.048822396939080318
16,0.021721735957613182,0.01,0.042953241781811036
17,0.017031361299329962,0.002,0.024909620892432843
18,0.015458443637430316,0.002,0.017104003876006815
19,0.015067481353173595,0.002,0.019196436503494278
20,0.014715544948321299,0.002,0.016584137531779928
21,0.01432829257651899,0.002,0.020436044997320726
22,0.014209478922717317,0.002,0.019683288542564806
23,0.013964991939402897,0.002,0.016627302630280956
24,0.013914703033291377,0.002,0.029528682527942416
25,0.013390988078431264,0.002,0.031316837615515354
26,0.013173494333698904,0.002,0.015189147515762487
27,0.013090197790480224,0.002,0.016033396488551559
28,0.012761524013249127,0.002,0.018374417451094593
29,0.012412789988623569,0.002,0.014591408992660116
30,0.012421885940670615,0.002,0.023980095183487829
31,0.012564884316859513,0.002,0.016777616920026803
32,0.012370383000475238,0.002,0.017493520874375775
33,0.012574833156485882,0.002,0.018900671632155863
34,0.011812610557225682,0.002,0.028230648713748484
35,0.012406987970220973,0.002,0.030899263009120374
36,0.011804422743883006,0.002,0.013869865648668898
37,0.011828642272384914,0.002,0.026536030944205334
38,0.01177451507182869,0.002,0.024245226480199035
39,0.012043049999859912,0.002,0.040510614118786779
40,0.011782336029494127,0.002,0.041559912775472337
41,0.011741044881516659,0.002,0.017804177863710732
42,0.01361889050331121,0.002,0.016984021037640656
43,0.011495922350451439,0.002,0.017073875711955261
44,0.011643256727584015,0.002,0.013766374659432461
45,0.011903932665270813,0.002,0.027154157919114862
46,0.011261096758734898,0.002,0.012874301787487854
47,0.011907128148750794,0.002,0.018224702387519137
48,0.011381313535412389,0.002,0.014782921703168627
49,0.011486008432666225,0.002,0.01925505082723657
50,0.011569155699755314,0.002,0.014824624068638277
51,0.011367346782832456,0.002,0.031627064744374281
52,0.011252546884097468,0.002,0.034667158449763022
