0.60	72.38	78.37
1.20	75.25	78.73
1.80	73.59	77.38
2.40	72.18	76.10
3.00	70.80	74.47
3.60	68.30	73.37
4.20	70.88	72.89
4.80	72.68	73.37
5.40	73.25	75.06
6.00	72.45	74.13
6.60	72.13	73.86
7.20	70.57	71.27
7.80	71.25	73.47
8.40	74.47	75.26
9.00	76.35	76.80
9.60	76.79	77.89
10.20	73.91	77.47
10.80	75.34	77.54
11.40	76.21	77.83
12.00	78.05	80.51
12.60	76.70	79.01
13.20	75.60	78.13
13.80	71.25	75.89
14.40	74.18	77.08
15.00	76.24	78.63
15.60	76.43	79.37
16.20	78.62	83.21
16.80	83.28	87.80
17.40	75.56	83.55
18.00	70.07	80.05
18.60	67.45	79.79
19.20	66.57	77.19
19.80	66.07	74.76
20.40	67.29	74.89
21.00	68.47	74.86
21.60	69.00	74.51
22.20	70.98	74.25
22.80	72.48	74.19
23.40	71.37	72.44
24.00	73.85	73.50
24.60	76.15	74.54
25.20	78.91	75.72
25.80	80.18	76.42
26.40	81.27	77.32
27.00	82.58	79.23
27.60	81.04	80.00
28.20	82.73	80.77
28.80	83.38	82.49
29.40	82.50	82.04
30.00	79.61	81.05
30.60	77.87	80.01
31.20	73.95	77.34
31.80	72.05	75.47
32.40	73.30	75.30
33.00	73.71	75.17
33.60	73.52	74.73
34.20	72.34	73.85
34.80	71.09	72.51
35.40	72.02	71.84
36.00	73.12	71.47
36.60	72.23	72.72
37.20	75.50	73.66
37.80	77.33	74.54
38.40	76.49	75.29
39.00	74.12	75.60
39.60	75.75	76.34
40.20	76.71	78.63
40.80	79.11	79.16
41.40	77.81	79.67
42.00	76.75	79.93
42.60	74.80	81.21
43.20	74.86	80.77
43.80	74.76	80.10
44.40	74.73	80.35
45.00	74.43	79.42
45.60	74.44	78.90
46.20	70.35	76.37
46.80	71.25	74.82
47.40	71.77	74.58
48.00	76.47	74.67
48.60	75.58	74.67
49.20	75.40	74.67
49.80	73.21	74.24
50.40	76.44	74.78
51.00	78.49	75.31
51.60	78.85	77.10
52.20	79.95	77.60
52.80	78.27	77.49
53.40	77.29	77.20
54.00	70.62	73.37
54.60	74.43	75.15
55.20	76.51	76.38
55.80	75.39	77.08
56.40	77.44	76.94
57.00	75.15	76.75
57.60	73.77	76.75
58.20	69.92	76.10
58.80	72.07	76.14
59.40	73.58	77.39
60.00	73.96	77.31
60.60	74.10	77.34
61.20	74.26	77.47
61.80	70.56	75.33
62.40	74.75	76.62
63.00	77.34	77.60
63.60	78.29	78.27
64.20	78.54	78.69
64.80	77.46	78.84
65.40	76.60	79.29
66.00	73.24	77.67
66.60	74.68	79.93
67.20	75.03	81.38
67.80	73.17	81.49
68.40	72.45	81.18
69.00	71.49	80.65
69.60	69.30	78.66
70.20	69.78	78.78
70.80	70.37	78.52
71.40	70.77	78.20
72.00	72.42	76.66
72.60	70.82	75.35
73.20	69.67	73.37
73.80	70.96	73.41
74.40	72.50	73.44
75.00	73.62	73.47
75.60	75.10	73.53
76.20	74.85	73.40
76.80	74.95	73.27
77.40	72.71	71.40
78.00	74.91	72.49
78.60	76.53	73.65
79.20	75.06	73.68
79.80	76.61	74.96
80.40	77.66	76.25
81.00	78.24	77.87
81.60	77.72	78.82
82.20	78.11	79.62
82.80	77.49	79.81
83.40	76.14	79.75
84.00	70.50	75.48
84.60	73.02	76.99
85.20	74.40	77.87
85.80	74.18	77.60
86.40	73.22	77.05
87.00	72.07	76.28
87.60	70.20	74.57
88.20	66.89	73.69
88.80	71.55	73.53
89.40	74.61	74.63
90.00	72.77	74.78
90.60	73.52	74.53
91.20	73.72	74.33
91.80	73.09	74.67
92.40	70.74	71.39
93.00	75.03	74.42
93.60	77.53	76.31
94.20	79.23	76.59
94.80	75.70	77.31
95.40	74.76	75.32
96.00	74.36	74.07
96.60	69.67	71.24
97.20	73.59	72.72
97.80	76.15	73.74
98.40	77.29	74.07
99.00	78.59	74.91
99.60	76.62	74.14
100.20	75.48	73.97
100.80	72.97	71.75
101.40	76.64	74.46
102.00	78.53	76.54
102.60	79.40	77.89
103.20	79.83	78.96
103.80	78.17	79.55
104.40	75.76	77.31
105.00	74.59	75.72
105.60	76.51	77.05
106.20	77.89	77.26
106.80	76.52	77.00
107.40	75.39	75.73
108.00	76.00	74.80
108.60	72.99	74.22
109.20	71.31	72.94
109.80	73.46	73.36
110.40	76.43	76.01
111.00	78.48	78.07
111.60	79.80	79.90
112.20	81.12	81.64
112.80	78.31	80.52
113.40	76.79	80.02
114.00	77.44	81.45
114.60	77.81	81.86
115.20	75.66	81.94
115.80	73.75	81.92
116.40	71.82	80.83
117.00	68.64	79.56
117.60	66.39	76.76
118.20	71.15	77.47
118.80	71.02	77.73
119.40	71.01	77.19
120.00	74.65	77.78
120.60	73.25	77.30
121.20	72.75	77.33
121.80	73.00	75.40
122.40	74.15	77.80
123.00	76.41	79.48
123.60	77.87	79.72
124.20	77.43	81.43
124.80	76.67	81.00
125.40	76.10	80.81
126.00	73.43	77.74
126.60	74.64	79.13
127.20	75.33	79.88
127.80	77.13	79.87
128.40	75.33	78.77
129.00	74.19	77.94
129.60	71.29	76.90
130.20	73.04	75.22
130.80	75.08	74.58
131.40	77.67	77.17
132.00	82.98	79.35
132.60	80.96	80.36
133.20	79.24	79.99
133.80	79.87	80.36
134.40	76.96	78.72
135.00	75.60	77.62
135.60	78.05	79.35
136.20	79.04	79.60
136.80	77.73	79.15
137.40	76.67	77.98
138.00	75.36	76.87
138.60	73.18	75.02
139.20	72.78	73.95
