epoch,loss,lr,val_loss
0,0.070129300731454972,0.01,0.045930066883477859
1,0.033763013973918267,0.01,0.040480527305447989
2,0.030462915820710233,0.01,0.035650662528727783
3,0.029550215541627366,0.01,0.04574364479738853
4,0.028380693146431376,0.01,0.030225448762578083
5,0.026733961839207336,0.01,0.028794471405963331
6,0.025030826482211235,0.01,0.026872872692570521
7,0.021048679032680616,0.01,0.02270366363442702
8,0.019343172711444038,0.01,0.023668953430209028
9,0.018884308625421772,0.01,0.023008572093797901
10,0.018149760955503223,0.01,0.035246855014063029
11,0.017618607288237251,0.01,0.025364663473443488
12,0.017117597033522721,0.01,0.02428310415626778
13,0.01769598902370027,0.01,0.023723134749455949
14,0.017502216869868296,0.01,0.021143951733203638
15,0.017214805156939982,0.01,0.040471403768038476
16,0.016143245493314858,0.01,0.024534121031921378
17,0.016813907847669771,0.01,0.0220610329859777
18,0.016156789367598606,0.01,0.026778018145116766
19,0.01589012639650892,0.01,0.031375592003840241
20,0.0161634974956857,0.01,0.02284468222689422
21,0.016391164278665375,0.01,0.019979328245484415
22,0.01538342992758992,0.01,0.031517450692336683
23,0.015385858574612981,0.01,0.018943898788938634
24,0.015031469662840656,0.01,0.024745728626761134
25,0.014966904648681941,0.01,0.021729812235975195
26,0.015161966059809131,0.01,0.040594393430503806
27,0.01508614962457577,0.01,0.035225227044496925
28,0.016421193902978318,0.01,0.031479882442451625
29,0.01564767376406689,0.01,0.034174291643104114
30,0.014480609915116963,0.01,0.028482835879818553
31,0.014405837584006993,0.01,0.023744129312003967
32,0.015218980061267153,0.01,0.042269566650852304
33,0.014616553429406503,0.01,0.020457937392928352
34,0.013366474183222461,0.01,0.022593522325933323
35,0.012432601701231361,0.002,0.025086153675452132
36,0.011819564597411996,0.002,0.027123209207474842
37,0.011768002063035965,0.002,0.024062824214814028
38,0.01152650477375426,0.002,0.026001151565010146
39,0.011743935820985736,0.002,0.022787166436369709
