epoch,loss,lr,val_loss
0,0.06944033056287105,0.01,0.060168448225253045
1,0.031548019309165114,0.01,0.044183865084318118
2,0.021735934935257595,0.01,0.043311531752832026
3,0.017251157259705375,0.01,0.09914466642937754
4,0.020260569023883949,0.01,0.033599675375189486
5,0.01892241900576289,0.01,0.02845892965225345
6,0.015667354732772892,0.01,0.019245473147070005
7,0.014476028292066297,0.01,0.01734987101096681
8,0.016303721641711261,0.01,0.016712426165865976
9,0.010816623348911099,0.01,0.024691659244208856
10,0.010334168918599181,0.01,0.032041802715594314
11,0.012449659233502412,0.01,0.023053376793356267
12,0.015721317991025031,0.01,0.011039478136068684
13,0.011065105860263614,0.01,0.018815668357673
14,0.0087865726432978762,0.01,0.013809674803567472
15,0.011425597345887941,0.01,0.013567250520569708
16,0.013276520306191876,0.01,0.014663480185393223
17,0.0066844016645040555,0.01,0.018822721203020906
18,0.0082180731348419755,0.01,0.019136246683149689
19,0.0077371986709156276,0.01,0.040928244606544407
20,0.01307874052169717,0.01,0.011226100060499488
21,0.0070967393937799552,0.01,0.031469140749024807
22,0.0096028045827449213,0.01,0.013232880137797635
23,0.0066051023701826734,0.01,0.048126596549662663
24,0.0059260597155234738,0.002,0.013062201587662185
25,0.0047917158624399348,0.002,0.017677212386565694
26,0.0046255201756385932,0.002,0.013605791346648823
27,0.0044048473128449105,0.002,0.014376892808214419
28,0.0043763718067926201,0.002,0.018859320867406784
