  0.00000	 54.22460	 93.74000
  0.60000	 54.16258	 94.90000
  1.20000	 53.20328	 95.03000
  1.80000	 51.45318	 94.06000
  2.40000	 49.75109	 92.91000
  3.00000	 47.43532	 90.59000
  3.60000	 46.97912	 90.30000
  4.20000	 46.49691	 89.67000
  4.80000	 45.82785	 88.57000
  5.40000	 44.55150	 86.46000
  6.00000	 43.70083	 84.67000
  6.60000	 43.11717	 83.01000
  7.20000	 42.76575	 81.48000
  7.80000	 41.39312	 78.45000
  8.40000	 44.06932	 80.64000
  9.00000	 46.32097	 82.48000
  9.60000	 48.23815	 84.27000
 10.20000	 48.83872	 84.74000
 10.80000	 50.03290	 86.32000
 11.40000	 49.53146	 85.93000
 12.00000	 49.28367	 85.98000
 12.60000	 49.55792	 86.75000
 13.20000	 50.69628	 88.72000
 13.80000	 49.41369	 87.59000
 14.40000	 48.33940	 86.66000
 15.00000	 47.01713	 85.22000
 15.60000	 47.70841	 86.23000
 16.20000	 47.41154	 85.86000
 16.80000	 46.93869	 85.19000
 17.40000	 47.05380	 85.22000
 18.00000	 44.76704	 81.99000
 18.60000	 44.57969	 81.29000
 19.20000	 44.75057	 80.90000
 19.80000	 45.87651	 81.73000
 20.40000	 46.55654	 82.07000
 21.00000	 46.87549	 82.07000
 21.60000	 47.05366	 82.00000
 22.20000	 45.89438	 80.22000
 22.80000	 46.74553	 81.05000
 23.40000	 49.80860	 84.91000
 24.00000	 51.35937	 87.14000
 24.60000	 51.33456	 87.65000
 25.20000	 50.52788	 87.31000
 25.80000	 47.54762	 84.05000
 26.40000	 48.13656	 85.22000
 27.00000	 48.40968	 85.84000
 27.60000	 48.93259	 86.76000
 28.20000	 48.59071	 86.56000
 28.80000	 46.73201	 84.30000
 29.40000	 45.78707	 83.03000
 30.00000	 45.15408	 81.94000
 30.60000	 44.64004	 80.81000
 31.20000	 49.82079	 87.17000
 31.80000	 50.44353	 87.95000
 32.40000	 50.21602	 87.95000
 33.00000	 49.24409	 87.11000
 33.60000	 46.80432	 84.26000
 34.20000	 47.71190	 85.59000
 34.80000	 48.63373	 86.88000
 35.40000	 48.85640	 87.31000
 36.00000	 48.36661	 86.85000
 36.60000	 47.08474	 85.30000
 37.20000	 44.37394	 81.66000
 37.80000	 46.56433	 84.19000
 38.40000	 47.93677	 85.67000
 39.00000	 48.58363	 86.37000
 39.60000	 47.53209	 84.97000
 40.20000	 45.76690	 82.58000
 40.80000	 47.95238	 85.27000
 41.40000	 49.62030	 87.41000
 42.00000	 51.05846	 89.52000
 42.60000	 50.42908	 89.17000
 43.20000	 49.85423	 88.98000
 43.80000	 48.42324	 87.61000
 44.40000	 47.30749	 86.47000
 45.00000	 45.46252	 84.11000
 45.60000	 44.37663	 82.42000
 46.20000	 46.08344	 84.17000
 46.80000	 46.92214	 84.80000
 47.40000	 47.85711	 85.69000
 48.00000	 43.05088	 79.05000
 48.60000	 44.74133	 80.66000
 49.20000	 46.23261	 81.96000
 49.80000	 46.98379	 82.43000
 50.40000	 49.28084	 85.16000
 51.00000	 49.52651	 85.51000
 51.60000	 48.90324	 84.92000
 52.20000	 48.16671	 84.22000
 52.80000	 48.30046	 84.62000
 53.40000	 46.33026	 82.17000
 54.00000	 45.93877	 81.59000
 54.60000	 46.30560	 81.85000
 55.20000	 47.07254	 82.60000
 55.80000	 49.20111	 85.25000
 56.40000	 50.47706	 87.05000
 57.00000	 50.60799	 87.62000
 57.60000	 50.10316	 87.51000
 58.20000	 48.75358	 86.29000
 58.80000	 47.84708	 85.51000
 59.40000	 46.38657	 83.79000
 60.00000	 45.34388	 82.35000
 60.60000	 47.01248	 84.28000
 61.20000	 45.86792	 82.49000
 61.80000	 44.94937	 80.90000
 62.40000	 44.74658	 80.11000
 63.00000	 43.76576	 78.17000
 63.60000	 43.77993	 77.40000
 64.20000	 44.57423	 77.60000
 64.80000	 46.18469	 78.96000
 65.40000	 47.99941	 80.83000
 66.00000	 49.12319	 82.12000
 66.60000	 49.91868	 83.29000
 67.20000	 48.52344	 81.78000
 67.80000	 48.85684	 82.56000
 68.40000	 50.72352	 85.42000
 69.00000	 51.40558	 86.92000
 69.60000	 50.92789	 87.06000
 70.20000	 49.26771	 85.65000
 70.80000	 47.49431	 83.90000
 71.40000	 46.33786	 82.66000
 72.00000	 46.59570	 83.01000
 72.60000	 46.86274	 83.24000
 73.20000	 46.65814	 82.80000
 73.80000	 45.65884	 81.25000
 74.40000	 45.09160	 80.14000
 75.00000	 44.75426	 79.20000
 75.60000	 47.35552	 82.10000
 76.20000	 48.93557	 83.89000
 76.80000	 49.18214	 84.22000
 77.40000	 48.59939	 83.64000
 78.00000	 47.14204	 81.92000
 78.60000	 48.88419	 84.34000
 79.20000	 49.93031	 85.95000
 79.80000	 50.03872	 86.49000
 80.40000	 50.43794	 87.53000
 81.00000	 48.96147	 86.15000
 81.60000	 47.90258	 85.20000
 82.20000	 47.09778	 84.39000
 82.80000	 46.89262	 84.18000
 83.40000	 49.07148	 87.04000
 84.00000	 48.10775	 85.87000
 84.60000	 47.27489	 84.86000
 85.20000	 46.29311	 83.54000
 85.80000	 45.36806	 82.12000
 86.40000	 46.80386	 83.67000
 87.00000	 48.88681	 86.16000
 87.60000	 49.77813	 87.34000
 88.20000	 49.32181	 86.97000
 88.80000	 49.14089	 87.05000
 89.40000	 47.33251	 84.96000
 90.00000	 46.14366	 83.49000
 90.60000	 45.67405	 82.73000
 91.20000	 47.31064	 84.61000
 91.80000	 47.05681	 84.05000
 92.40000	 47.14203	 83.97000
 93.00000	 47.08953	 83.73000
 93.60000	 46.63627	 82.96000
 94.20000	 45.64616	 81.42000
 94.80000	 49.77791	 86.62000
 95.40000	 49.28359	 86.03000
 96.00000	 48.43640	 85.13000
 96.60000	 47.46133	 84.04000
 97.20000	 46.03929	 82.22000
 97.80000	 45.19805	 80.94000
 98.40000	 45.15792	 80.51000
 99.00000	 46.69561	 82.08000
 99.60000	 47.65504	 83.00000
100.20000	 47.51591	 82.63000
100.80000	 47.30751	 82.25000
101.40000	 46.80919	 81.50000
102.00000	 46.44406	 80.88000
102.60000	 49.80601	 85.20000
103.20000	 51.51492	 87.67000
103.80000	 48.98977	 84.85000
104.40000	 47.23096	 82.96000
105.00000	 45.53867	 80.89000
105.60000	 47.20092	 82.98000
106.20000	 46.84745	 82.38000
106.80000	 46.59182	 81.88000
107.40000	 47.58326	 83.01000
108.00000	 45.25026	 79.77000
108.60000	 44.63552	 78.61000
109.20000	 47.73507	 82.25000
109.80000	 49.66754	 84.60000
110.40000	 50.31856	 85.61000
111.00000	 50.03327	 85.64000
111.60000	 47.49478	 82.75000
112.20000	 49.27571	 85.41000
112.80000	 50.25435	 87.07000
113.40000	 51.15431	 88.78000
114.00000	 48.73872	 86.22000
114.60000	 47.93090	 85.62000
115.20000	 47.06192	 84.73000
115.80000	 45.31259	 82.44000
116.40000	 44.93679	 81.67000
117.00000	 46.52116	 83.32000
117.60000	 46.51817	 82.92000
118.20000	 49.02490	 85.94000
118.80000	 50.30325	 87.64000
119.40000	 50.25075	 87.88000
120.00000	 49.64503	 87.54000
120.60000	 47.92441	 85.71000
121.20000	 46.52972	 84.11000
121.80000	 45.56695	 82.81000
122.40000	 44.63666	 81.29000
123.00000	 45.93751	 82.52000
123.60000	 46.66434	 83.01000
124.20000	 47.03469	 83.13000
124.80000	 48.12997	 84.33000
125.40000	 48.31702	 84.50000
126.00000	 46.66333	 82.32000
126.60000	 46.71729	 82.30000
127.20000	 44.87631	 79.67000
127.80000	 44.41490	 78.64000
128.40000	 44.67174	 78.39000
129.00000	 48.81343	 83.30000
129.60000	 48.42017	 82.59000
130.20000	 48.30673	 82.46000
130.80000	 45.70530	 79.08000
131.40000	 44.53689	 77.36000
132.00000	 44.78183	 77.26000
132.60000	 46.26440	 78.71000
133.20000	 47.76583	 80.31000
