epoch,loss,lr,val_loss
0,0.13164351731117835,0.01,0.041668120645365472
1,0.034818534670913288,0.01,0.037158608828581831
2,0.030225592628542314,0.01,0.052662059506874977
3,0.02782616052923903,0.01,0.030974000238545112
4,0.025615008232199539,0.01,0.028229491644417921
5,0.024897979709219798,0.01,0.031048875744059935
6,0.023930307156748355,0.01,0.029081605750367591
7,0.023373110988045818,0.01,0.029065490979175108
8,0.022849272757684443,0.01,0.03940287136109704
9,0.02236352206370925,0.01,0.055268918264046903
10,0.021808988304208902,0.01,0.028335590325927331
11,0.021699321198429766,0.01,0.030536682205537787
12,0.02110226681761149,0.01,0.027966051386132583
13,0.020505009400579383,0.01,0.03081251589823409
14,0.020343869229999638,0.01,0.041265781421614231
15,0.020106889184506472,0.01,0.034387866982211503
16,0.019511054935575711,0.01,0.041398155466143019
17,0.019458536911061256,0.01,0.036098536114487267
18,0.018891266205132345,0.01,0.05076620884576423
19,0.018961651740059003,0.01,0.03124309967319339
20,0.018492511205248915,0.01,0.035952285032109017
