epoch,loss,lr,val_loss
0,0.078736580202918086,0.01,0.046529355310124053
1,0.028794100133360489,0.01,0.042435334504929166
2,0.027592004701142481,0.01,0.047513039275651148
3,0.026970570814691088,0.01,0.043427105276630476
4,0.026180574438981051,0.01,0.042163021669629409
5,0.025689035565895441,0.01,0.036666289974863715
6,0.025345820761368383,0.01,0.038793139716268646
7,0.02448688735965,0.01,0.037232187416779222
8,0.024097914190290594,0.01,0.036875678460560078
9,0.023785921232499313,0.01,0.033772650874666209
10,0.023472241847913647,0.01,0.039872222938216649
11,0.023286444416060249,0.01,0.034936750770585071
12,0.022800602129048851,0.01,0.033706536946388393
13,0.022773791016382577,0.01,0.034189793060825771
14,0.022338574410542933,0.01,0.041947615558843639
15,0.022194473326382552,0.01,0.036995500634760543
16,0.021973459193339713,0.01,0.037309910451783938
17,0.021600506630775757,0.01,0.030850883311531425
18,0.021558267918564158,0.01,0.029996059088245829
19,0.021569582278228548,0.01,0.030943385500339624
20,0.021071989493604375,0.01,0.030454488429819515
21,0.021045894554909871,0.01,0.030642683072203011
22,0.020926961146250984,0.01,0.036346780918759002
23,0.021060710552440593,0.01,0.029877713462613392
24,0.020639851854662217,0.01,0.028460314203902375
25,0.020745759096944472,0.01,0.028236558006459175
26,0.020512292946870687,0.01,0.033142043332729111
27,0.020466017569883688,0.01,0.029748538550342152
28,0.020261964104937379,0.01,0.03253073977670197
29,0.020285094553637788,0.01,0.028147320444943637
30,0.020047779746089109,0.01,0.027706730431607048
31,0.02004851563420345,0.01,0.027257471201395805
32,0.020141914773445863,0.01,0.027565040255720402
33,0.019991895459460084,0.01,0.0270313427868966
34,0.019772086540490567,0.01,0.036042684661610237
35,0.019780603805060921,0.01,0.04274254266900071
36,0.020279967011167452,0.01,0.028128426816843494
37,0.019595921392271506,0.01,0.027493024147088093
38,0.01966864227719561,0.01,0.035177745652445677
39,0.019762171366246493,0.01,0.026832924335340822
40,0.019807879697288987,0.01,0.026989625028428242
41,0.019753631005978444,0.01,0.030750928653304921
42,0.01960432540471032,0.01,0.028103566334511224
43,0.019718119488841682,0.01,0.029556099857209174
44,0.019494188558200055,0.01,0.026508400076173642
45,0.019495958550530074,0.01,0.026302639082950378
46,0.019750079327433771,0.01,0.033867760280356603
47,0.019748505397793457,0.01,0.029455024859256294
