  0.00000	 86.91640	 75.74000
  0.60000	 86.91310	 76.19000
  1.20000	 86.83288	 74.14000
  1.80000	 86.98873	 77.78000
  2.40000	 86.92522	 79.69000
  3.00000	 86.86534	 79.31000
  3.60000	 86.94532	 81.29000
  4.20000	 86.81095	 78.16000
  4.80000	 86.91648	 78.40000
  5.40000	 86.91274	 78.74000
  6.00000	 86.93380	 80.24000
  6.60000	 86.87620	 79.73000
  7.20000	 86.86070	 78.30000
  7.80000	 86.87475	 77.09000
  8.40000	 86.87420	 75.92000
  9.00000	 86.87118	 74.82000
  9.60000	 86.98197	 78.13000
 10.20000	 86.84366	 76.90000
 10.80000	 86.86650	 76.07000
 11.40000	 86.91070	 76.60000
 12.00000	 86.83474	 74.49000
 12.60000	 86.85773	 73.03000
 13.20000	 86.94390	 74.90000
 13.80000	 86.91370	 76.30000
 14.40000	 86.90822	 77.64000
 15.00000	 86.87602	 77.54000
 15.60000	 86.94607	 79.72000
 16.20000	 86.83315	 77.72000
 16.80000	 86.88581	 77.17000
 17.40000	 86.99616	 80.79000
 18.00000	 86.88572	 80.96000
 18.60000	 86.96259	 83.72000
 19.20000	 86.81659	 80.83000
 19.80000	 86.86268	 78.85000
 20.40000	 86.84903	 76.15000
 21.00000	 86.92047	 76.38000
 21.60000	 86.94196	 78.12000
 22.20000	 86.90800	 79.11000
 22.80000	 86.89275	 79.42000
 23.40000	 86.89008	 79.31000
 24.00000	 86.85888	 77.80000
 24.60000	 86.88910	 77.21000
 25.20000	 86.89804	 77.10000
 25.80000	 86.95953	 79.59000
 26.40000	 86.91320	 80.76000
 27.00000	 86.79917	 77.41000
 27.60000	 86.90781	 77.30000
 28.20000	 86.90672	 77.40000
 28.80000	 86.83807	 75.29000
 29.40000	 86.95111	 77.28000
 30.00000	 86.90977	 78.22000
 30.60000	 86.90084	 78.92000
 31.20000	 86.93714	 80.78000
 31.80000	 86.86945	 80.06000
 32.40000	 86.84748	 78.06000
 33.00000	 86.89506	 77.48000
 33.60000	 86.93484	 78.67000
 34.20000	 86.90138	 79.08000
 34.80000	 86.92022	 80.21000
 35.40000	 86.88943	 80.12000
