epoch,loss,lr,val_loss
0,0.077630578730887134,0.01,0.029014012890688161
1,0.040004819326582008,0.01,0.07852458302476252
2,0.035304891947678656,0.01,0.025761808154352923
3,0.046931355625216727,0.01,0.03419286222877907
4,0.028232554224325201,0.01,0.023098640448865834
5,0.027717621681111599,0.01,0.025591650275154074
6,0.028642492096500789,0.01,0.02076053795845885
7,0.024771559634926724,0.01,0.017934668417039671
8,0.024157950687303878,0.01,0.039024318233459143
9,0.023558558101019665,0.01,0.041320435566642479
10,0.024540294517289129,0.01,0.029869918542647221
11,0.022769547225526203,0.01,0.014713889042362135
12,0.021166295804388342,0.01,0.038955014615662788
13,0.021261057636716908,0.01,0.03423248850114164
14,0.022706261362161553,0.01,0.060740457815036439
15,0.023232106958129252,0.01,0.014950323365193013
16,0.019627706076928049,0.01,0.019571639237958089
17,0.021181793763623599,0.01,0.016478345587806045
18,0.019488159910236533,0.01,0.024970417030765649
19,0.018541720178392198,0.01,0.01253482828472267
20,0.02054903129039452,0.01,0.015964192106818768
21,0.020285587354797369,0.01,0.017865326704882216
22,0.019100908680181754,0.01,0.016289093646041135
23,0.018495785388333057,0.01,0.025482555257690231
24,0.01801271217041894,0.01,0.022816146296389096
25,0.018456462095355428,0.01,0.014805850502081781
26,0.016956773504876253,0.01,0.05805993705377941
27,0.018173471289245707,0.01,0.01463408420428808
28,0.018388664556874171,0.01,0.063175202140377626
29,0.022365605992357634,0.01,0.043528532816304102
30,0.01713110329528824,0.01,0.011089034868698371
31,0.016492750370406616,0.01,0.025991618976389106
32,0.01704241854971961,0.01,0.046958647091050597
33,0.017152751401088566,0.01,0.011782562779534978
34,0.017339709296561125,0.01,0.015740323681057544
35,0.01650967784443794,0.01,0.028432275421852081
36,0.016196129004857694,0.01,0.010909382297455916
37,0.024763642042352443,0.01,0.034667574070742606
38,0.019160474601544832,0.01,0.031828794198121589
39,0.015845568447608,0.01,0.011202008768436853
40,0.017094328367744969,0.01,0.017180351295361395
41,0.016847581923966518,0.01,1.335325317076075
42,0.10411372726336557,0.01,0.016721924598061898
43,0.014968073262413692,0.01,0.012143202670659239
44,0.015174063469953182,0.01,0.017891239114813724
45,0.015875201258394454,0.01,0.012286782016901419
46,0.016098031055247576,0.01,0.011441512458157121
