epoch,loss,lr,val_loss
0,0.028793043376221131,0.01,0.032432574261991962
1,0.01835259773655434,0.01,0.025794235881784058
2,0.017579153330856665,0.01,0.020709362419354432
3,0.014358581501366086,0.01,0.021890868438203211
4,0.013680315942562729,0.01,0.018568530549548264
5,0.012186132018815058,0.01,0.024408845510872114
6,0.010255135827283294,0.01,0.027660580739551195
7,0.01164670921108454,0.01,0.027458245117712572
8,0.010553462333934156,0.01,0.017515299023489733
9,0.010501076817254111,0.01,0.024828380286004502
10,0.0097401249895378347,0.01,0.020038909693329322
11,0.0094970511810886383,0.01,0.024034637031872148
12,0.00849075191465847,0.01,0.021507423424910257
13,0.0089486594166542071,0.01,0.028236814037051503
14,0.0099167693783179175,0.01,0.017342460379435147
15,0.008161999053736298,0.01,0.019114045329348888
16,0.008905480769220632,0.01,0.01678689413117191
17,0.0071968706970700642,0.01,0.026750342285185191
18,0.0082543317734592222,0.01,0.028278564894302732
19,0.0073422720774232999,0.01,0.026836518305919075
20,0.0077905946416575783,0.01,0.025381318180461149
21,0.0078565903880089688,0.01,0.022379667761956337
22,0.0071438902159991291,0.01,0.016707313984546359
23,0.0076914419651548296,0.01,0.021005903225327503
24,0.0065743731875833921,0.01,0.020766028477621906
