epoch,loss,lr,val_loss
0,0.057673882735145968,0.01,0.039444028236771705
1,0.035928193379803901,0.01,0.037540894133265071
2,0.030470307106099558,0.01,0.073416298581550354
3,0.030216570017533112,0.01,0.034707659914021478
4,0.02864139990112876,0.01,0.042561110366914567
5,0.025834663523792548,0.01,0.037980746593599936
6,0.02179429124472505,0.01,0.040946231976067282
7,0.020277716114191012,0.01,0.023720597527331889
8,0.018739697134048588,0.01,0.046366480657946595
9,0.018079528769236162,0.01,0.033399109849653677
10,0.016985887040694553,0.01,0.025265488294768806
11,0.016689398720607918,0.01,0.032275460186903762
12,0.01622871963023129,0.01,0.038035225754572174
13,0.016391328225533169,0.01,0.021221886341602117
14,0.015637157084999111,0.01,0.020279740819991645
15,0.014794957155814279,0.01,0.016902627289232055
16,0.015474026299234332,0.01,0.033770579718432184
17,0.014342121779918671,0.01,0.035188768490475447
18,0.013580562002262321,0.01,0.025483798319842182
19,0.014098972839824224,0.01,0.032083417715157492
20,0.013346618770142902,0.01,0.023635646865024406
21,0.014216664647104714,0.01,0.026784318883371891
22,0.012387265567010069,0.01,0.043082639722332443
23,0.013028908641956284,0.01,0.024186314396707521
24,0.01337038996592585,0.01,0.018032266511081977
25,0.012119256934719318,0.01,0.032111541183907431
26,0.012612540898371046,0.01,0.024316599213723408
27,0.011352307552545422,0.002,0.022697743259917545
28,0.010155696427123358,0.002,0.02773961412199473
29,0.01002986681789665,0.002,0.018842040503260781
30,0.010191437446296551,0.002,0.023492034040601913
31,0.010139534013124845,0.002,0.022582009371559499
