  0.00000	 37.58403	 68.50000
  0.60000	 37.74543	 68.75000
  1.20000	 37.33306	 68.07000
  1.80000	 36.36942	 66.48000
  2.40000	 35.89391	 65.66000
  3.00000	 37.50977	 68.24000
  3.60000	 37.58014	 68.35000
  4.20000	 37.57541	 68.34000
  4.80000	 36.90217	 67.24000
  5.40000	 36.59012	 66.71000
  6.00000	 36.66890	 66.81000
  6.60000	 38.26591	 69.39000
  7.20000	 39.18390	 70.91000
  7.80000	 39.76803	 71.91000
  8.40000	 39.09311	 70.87000
  9.00000	 38.86205	 70.53000
  9.60000	 38.67357	 70.25000
 10.20000	 39.80822	 72.12000
 10.80000	 39.89987	 72.32000
 11.40000	 39.98000	 72.50000
 12.00000	 37.35649	 68.27000
 12.60000	 37.46095	 68.41000
 13.20000	 37.52545	 68.49000
 13.80000	 38.15186	 69.49000
 14.40000	 38.72955	 70.43000
 15.00000	 39.17442	 71.17000
 15.60000	 37.23268	 68.03000
 16.20000	 36.79784	 67.29000
 16.80000	 36.30786	 66.45000
 17.40000	 37.45581	 68.27000
 18.00000	 37.39160	 68.15000
 18.60000	 37.52399	 68.35000
 19.20000	 35.61725	 65.23000
 19.80000	 35.42358	 64.85000
 20.40000	 35.15673	 64.35000
 21.00000	 36.64546	 66.71000
 21.60000	 37.06866	 67.38000
 22.20000	 37.56322	 68.18000
 22.80000	 35.90852	 65.49000
 23.40000	 35.84071	 65.34000
 24.00000	 35.59444	 64.90000
 24.60000	 36.49135	 66.32000
 25.20000	 36.78191	 66.78000
 25.80000	 37.18938	 67.44000
 26.40000	 35.38787	 64.51000
 27.00000	 34.56865	 63.13000
 27.60000	 35.17835	 64.06000
 28.20000	 35.68246	 64.84000
 28.80000	 35.78329	 64.98000
 29.40000	 35.90573	 65.16000
 30.00000	 34.51032	 62.87000
 30.60000	 33.81311	 61.68000
 31.20000	 35.29047	 64.02000
 31.80000	 35.69018	 64.65000
 32.40000	 35.97146	 65.10000
 33.00000	 34.70196	 63.03000
 33.60000	 34.79150	 63.14000
 34.20000	 34.83491	 63.18000
 34.80000	 36.14560	 65.29000
 35.40000	 36.63492	 66.10000
 36.00000	 37.39222	 67.36000
 36.60000	 35.86837	 64.92000
 37.20000	 35.19492	 63.82000
 37.80000	 35.50828	 64.31000
 38.40000	 36.50822	 65.93000
 39.00000	 37.03643	 66.81000
 39.60000	 37.80772	 68.10000
 40.20000	 35.94839	 65.12000
 40.80000	 34.54087	 62.82000
 41.40000	 36.37127	 65.76000
 42.00000	 37.17424	 67.08000
 42.60000	 38.12312	 68.66000
 43.20000	 37.08837	 67.03000
 43.80000	 36.61398	 66.28000
 44.40000	 36.49856	 66.10000
 45.00000	 37.57531	 67.86000
 45.60000	 38.14903	 68.83000
 46.20000	 38.83086	 69.99000
 46.80000	 37.12969	 67.28000
 47.40000	 35.76775	 65.07000
 48.00000	 37.47809	 67.83000
 48.60000	 37.63641	 68.11000
 49.20000	 37.76228	 68.34000
 49.80000	 37.12052	 67.32000
 50.40000	 36.68742	 66.62000
 51.00000	 34.96202	 63.80000
 51.60000	 36.52902	 66.30000
 52.20000	 37.45292	 67.80000
 52.80000	 38.67928	 69.82000
 53.40000	 36.97213	 67.09000
 54.00000	 36.05152	 65.59000
 54.60000	 36.25709	 65.90000
 55.20000	 37.69062	 68.22000
 55.80000	 38.52800	 69.61000
 56.40000	 39.71988	 71.60000
 57.00000	 37.75318	 68.47000
 57.60000	 36.46210	 66.38000
 58.20000	 37.31624	 67.75000
 58.80000	 38.06248	 68.97000
 59.40000	 38.33590	 69.44000
 60.00000	 39.75862	 71.79000
 60.60000	 37.33113	 67.90000
 61.20000	 35.61753	 65.10000
 61.80000	 36.61361	 66.67000
 62.40000	 36.92752	 67.16000
 63.00000	 36.84854	 67.02000
 63.60000	 37.57378	 68.19000
 64.20000	 35.04157	 64.07000
 64.80000	 33.19166	 60.99000
 65.40000	 33.81190	 61.89000
 66.00000	 34.19540	 62.43000
 66.60000	 34.34740	 62.61000
 67.20000	 35.10070	 63.78000
 67.80000	 33.38502	 60.95000
 68.40000	 32.36000	 59.20000
 69.00000	 32.99891	 60.14000
 69.60000	 34.39467	 62.34000
 70.20000	 35.33938	 63.85000
 70.80000	 37.42525	 67.25000
 71.40000	 35.89930	 64.82000
 72.00000	 35.01585	 63.39000
 72.60000	 36.17829	 65.27000
 73.20000	 37.36272	 67.22000
 73.80000	 37.90796	 68.16000
 74.40000	 39.62355	 71.02000
 75.00000	 37.00084	 66.85000
 75.60000	 35.28121	 64.07000
 76.20000	 35.34672	 64.15000
 76.80000	 35.98637	 65.17000
 77.40000	 36.51568	 66.03000
 78.00000	 36.55724	 66.11000
 78.60000	 37.38977	 67.48000
 79.20000	 37.95081	 68.43000
 79.80000	 36.52281	 66.15000
 80.40000	 36.70420	 66.45000
 81.00000	 36.99307	 66.93000
 81.60000	 38.03779	 68.65000
 82.20000	 38.32302	 69.16000
 82.80000	 38.23126	 69.06000
 83.40000	 37.55467	 68.00000
 84.00000	 36.56073	 66.40000
 84.60000	 36.16770	 65.75000
 85.20000	 36.94023	 66.99000
 85.80000	 37.06058	 67.19000
 86.40000	 36.84169	 66.84000
 87.00000	 36.48587	 66.26000
 87.60000	 33.59116	 61.53000
 88.20000	 35.37052	 64.34000
 88.80000	 36.72220	 66.51000
 89.40000	 37.36794	 67.57000
 90.00000	 38.18058	 68.92000
 90.60000	 38.88822	 70.12000
 91.20000	 36.45182	 66.21000
 91.80000	 37.15783	 67.35000
 92.40000	 37.77138	 68.36000
 93.00000	 38.68131	 69.87000
 93.60000	 39.32517	 70.97000
 94.20000	 39.46339	 71.26000
 94.80000	 37.97703	 68.90000
 95.40000	 37.47011	 68.09000
 96.00000	 37.26110	 67.75000
 96.60000	 38.27621	 69.40000
 97.20000	 37.91193	 68.83000
 97.80000	 37.40790	 68.02000
 98.40000	 37.24438	 67.75000
 99.00000	 35.74663	 65.30000
 99.60000	 35.33556	 64.58000
100.20000	 36.50550	 66.43000
100.80000	 37.42545	 67.91000
101.40000	 37.35329	 67.80000
102.00000	 37.52188	 68.08000
102.60000	 35.96447	 65.55000
103.20000	 37.66047	 68.28000
103.80000	 38.66298	 69.93000
104.40000	 38.80850	 70.21000
105.00000	 38.24819	 69.34000
105.60000	 37.68129	 68.44000
106.20000	 34.99121	 64.06000
106.80000	 35.78266	 65.28000
107.40000	 36.17687	 65.88000
108.00000	 36.45792	 66.31000
108.60000	 35.64110	 64.96000
109.20000	 35.22400	 64.24000
109.80000	 33.99053	 62.18000
110.40000	 36.17995	 65.67000
111.00000	 37.31562	 67.51000
111.60000	 38.23464	 69.03000
112.20000	 37.90593	 68.54000
112.80000	 37.86104	 68.50000
113.40000	 37.80011	 68.43000
114.00000	 39.52013	 71.26000
114.60000	 39.15692	 70.74000
115.20000	 38.61938	 69.92000
115.80000	 37.18009	 67.61000
116.40000	 36.20917	 66.02000
117.00000	 35.79458	 65.31000
117.60000	 36.66126	 66.68000
118.20000	 36.97728	 67.18000
118.80000	 36.96815	 67.16000
119.40000	 36.92213	 67.08000
120.00000	 35.66238	 65.02000
120.60000	 35.07437	 64.02000
121.20000	 36.37747	 66.09000
121.80000	 36.50235	 66.28000
122.40000	 36.42813	 66.15000
123.00000	 35.36740	 64.41000
123.60000	 34.87660	 63.57000
124.20000	 34.52130	 62.94000
124.80000	 36.36536	 65.89000
125.40000	 36.31642	 65.81000
126.00000	 36.54423	 66.18000
126.60000	 34.40075	 62.69000
127.20000	 35.29375	 64.09000
127.80000	 35.89880	 65.05000
128.40000	 36.98879	 66.82000
129.00000	 37.59335	 67.83000
129.60000	 38.01062	 68.55000
130.20000	 37.34923	 67.52000
130.80000	 37.45596	 67.72000
131.40000	 38.77636	 69.90000
132.00000	 39.66413	 71.41000
132.60000	 39.85247	 71.80000
133.20000	 38.93136	 70.38000
133.80000	 38.16506	 69.18000
134.40000	 37.54325	 68.19000
135.00000	 37.06221	 67.41000
