epoch,loss,lr,val_loss
0,0.38888327768671582,0.01,0.064021965428881833
1,0.081901699631360542,0.01,0.044635430675501013
2,0.046803751884148134,0.01,0.044169671953334447
3,0.039964237582613853,0.01,0.034933048213303786
4,0.035554091560474614,0.01,0.037069074869460879
5,0.032060777496176154,0.01,0.034661133683760441
6,0.029546593190633762,0.01,0.025296218995527739
7,0.028046152854000615,0.01,0.021126938640679185
8,0.027341046931537969,0.01,0.027076643651994001
9,0.02709487733044471,0.01,0.02147578552626727
10,0.026575588441470212,0.01,0.019781862625209558
11,0.026168901625781033,0.01,0.021723389184396518
12,0.025716291468220149,0.01,0.027815979801946215
13,0.025484351909648605,0.01,0.018965640459318606
14,0.025259195723467402,0.01,0.026416601869141496
15,0.025161407234375936,0.01,0.019685800514069565
16,0.024720087484048123,0.01,0.030092396844200224
17,0.024793715161756116,0.01,0.021934783048056371
18,0.024370027052467328,0.01,0.022574365487572742
19,0.024070246493694377,0.01,0.016949551136434426
20,0.023956988769316533,0.01,0.019399207875088989
21,0.023434098951562107,0.01,0.018561596835130138
22,0.02392282818405949,0.01,0.020908596446160336
23,0.023334699612089067,0.01,0.01942985779905354
24,0.023124983229222355,0.01,0.01978680647212511
25,0.023145057805623228,0.01,0.018809479841014796
26,0.022989884574423757,0.01,0.016969248467282941
27,0.022793856847007372,0.01,0.020190382959070611
28,0.022423857795782605,0.01,0.016144714236520884
29,0.022387038791083801,0.01,0.016276553393020268
30,0.022378437221050262,0.01,0.017217780283668584
31,0.02207464151825124,0.01,0.024901471683504987
32,0.02202432888031703,0.01,0.019565185401261898
33,0.021766714664579134,0.01,0.019997576480371912
34,0.021503377825631734,0.01,0.016379826653160547
35,0.021750080214039971,0.01,0.018744177745971067
