epoch,loss,lr,val_loss
0,0.042438876217586456,0.01,0.046465326757358677
1,0.029505689838373591,0.01,0.04452324417457415
2,0.027021666805695937,0.01,0.040377079536115502
3,0.025355972349643707,0.01,0.038104965184637574
4,0.024179021467190948,0.01,0.038640556350953315
5,0.023513092470995953,0.01,0.034550709757587811
6,0.022901137870860237,0.01,0.03794414670653426
7,0.022639327903272787,0.01,0.033730560256911152
8,0.022232753919125291,0.01,0.034633034840226173
9,0.021757013643580365,0.01,0.032426812669875994
10,0.021567018018938559,0.01,0.034629730313930206
11,0.021403147639825166,0.01,0.03058448490939733
12,0.020931053842078745,0.01,0.02951740233948982
13,0.021091951940187141,0.01,0.031528540386285393
14,0.020576797135045073,0.01,0.02896026331349949
15,0.020907587786285865,0.01,0.032754283619107885
16,0.020544285568370985,0.01,0.028961704914711114
17,0.020481442612719673,0.01,0.030945362824666707
18,0.020404330621651142,0.01,0.029263365626162878
19,0.020075551648704993,0.01,0.031902316564726349
20,0.020213467585773481,0.01,0.028026433446245388
21,0.020008546940853141,0.01,0.028391169184937299
22,0.019940381234436366,0.01,0.030587248557995508
23,0.019902211931571795,0.01,0.028882223935097973
24,0.019799126376737058,0.01,0.02797947108013437
25,0.019775315623924223,0.01,0.027680113330225034
26,0.019497639504988069,0.01,0.029446766119601064
27,0.019467870898630921,0.01,0.026963328442003342
28,0.019712220845108777,0.01,0.026839812340031813
29,0.01943701518042756,0.01,0.027354834676650217
30,0.019510736888156115,0.01,0.026765820494922946
31,0.019265685774213663,0.01,0.027236912238029386
32,0.019420689488680375,0.01,0.026269616257679256
33,0.019264371704977717,0.01,0.028728299682712278
34,0.019271978494748904,0.01,0.026231025770909525
35,0.019121049714915326,0.01,0.026658203565876264
36,0.019305868047381068,0.01,0.026399149441004143
37,0.019038938341199317,0.01,0.027049777937805376
38,0.019236431828554654,0.01,0.029024547256658532
39,0.019067634144701022,0.01,0.025737617057182884
40,0.018934679492188328,0.01,0.024617221760913473
41,0.014283040021626935,0.01,0.033235454651920092
42,0.012906763761848039,0.01,0.02682677080391804
43,0.011351886070791007,0.01,0.017384422926845923
44,0.010199952515305121,0.01,0.015417188422140703
45,0.0091086187362240233,0.01,0.01300277168501836
46,0.0091497752212547842,0.01,0.021098078460018068
47,0.0087496131346318767,0.01,0.016809557763741195
48,0.0084665921662067396,0.01,0.013558829407815989
49,0.0071842456828652094,0.01,0.011452859945896733
50,0.0081137086001004093,0.01,0.010273397948614435
51,0.0079810825537222664,0.01,0.010318813113377274
52,0.0073678206889271044,0.01,0.031017868289713226
53,0.0076998225440179681,0.01,0.012400270725002868
54,0.0064485251925067407,0.01,0.023354789295982073
55,0.0067947891169373009,0.01,0.0095262477831172115
56,0.0070831764010292602,0.01,0.016750053906371829
57,0.0074599669853257647,0.01,0.012923536143895518
58,0.0062725710833305224,0.01,0.010246413959071816
59,0.0067202564775728424,0.01,0.015267866970486724
60,0.0063199127642060982,0.01,0.01610439326721809
61,0.0062051875263753999,0.01,0.015199623269841851
62,0.0061038767332157306,0.01,0.013588492753188734
63,0.0064459056862646103,0.01,0.009678092424493993
64,0.006158188946351323,0.01,0.020283283698076457
65,0.0063921574158647843,0.01,0.0085079262889060335
66,0.0059872517830589951,0.01,0.0092544261301528517
67,0.0057490431202973933,0.01,0.01224253532299072
68,0.0064909116639567249,0.01,0.0077186814870017799
69,0.006276553806262037,0.01,0.010386767361119303
70,0.0052962871645227333,0.01,0.0093863465812466396
71,0.0057306432426298803,0.01,0.0075172020789946439
72,0.0059764010648679184,0.01,0.0080961858143093271
73,0.0054505825543377786,0.01,0.0081930220224006329
74,0.0051644913545362868,0.01,0.0090805483292895929
75,0.0061737132969317751,0.01,0.012665251237636357
76,0.0055547261266091653,0.01,0.0076550357582079879
77,0.005016331232524332,0.01,0.0071509341477830977
78,0.0055750159955868829,0.01,0.0072408764800756652
79,0.0056098931862009057,0.01,0.0075576717270850443
80,0.0055267128560455205,0.01,0.0098468572913394496
81,0.0051611659865331101,0.01,0.0073677964476233275
82,0.0050779093094600759,0.01,0.010747685242508877
83,0.005557593063187565,0.01,0.0071217228437779265
84,0.0058380402140104015,0.01,0.019038845176641651
85,0.0049937001047279106,0.01,0.0083679231637388985
86,0.0046470183932970713,0.01,0.0072228460588810075
87,0.0055880557444226535,0.01,0.0068034490979561914
88,0.0053304146539226091,0.01,0.012679914540121321
89,0.0048684049734167454,0.01,0.0094289675764093507
90,0.0056477671386835548,0.01,0.012585310082387374
91,0.0048385554994591056,0.01,0.012431912910128604
92,0.0051189585578105701,0.01,0.0068558773585740539
93,0.0056253517439556608,0.01,0.0070074593239178549
