-0.0224165985546	-0.0326782431512	0.00673860990355	-0.0237329632255	
-0.0224116620502	-0.0326628309831	0.00675072018203	-0.0237505561308	
-0.022442539761	-0.0327025289371	0.00671344655711	-0.023764697853	
-0.0224085561895	-0.0326588816997	0.00675450044218	-0.0237479360731	
-0.0224488663243	-0.032707102323	0.00670811594318	-0.0237731808302	
-0.022384258592	-0.0326347731034	0.00677888102655	-0.0237211872445	
-0.0224207081037	-0.0326723803082	0.00674138069007	-0.0237583405942	
-0.0224089288795	-0.0326616939174	0.0067524489059	-0.0237419353907	
-0.0224601962409	-0.0327176840547	0.00669694623502	-0.0237898682462	
-0.022394010748	-0.0326446439967	0.00676906637091	-0.0237307875905	
