epoch,loss,lr,val_loss
0,0.083250245237249443,0.01,0.032986349810314716
1,0.039699624724012644,0.01,0.034093771619185552
2,0.022091286730463223,0.01,0.034110083670939428
3,0.01758844259137151,0.01,0.017476194259305459
4,0.016392477795923666,0.01,0.015997422125064217
5,0.014984721039016704,0.01,0.020872797851192917
6,0.011916293168051095,0.01,0.046353201155608655
7,0.015143542739925749,0.01,0.026907538237460588
8,0.010543778870191615,0.01,0.014359691553870164
9,0.011974328847359971,0.01,0.015108789951345847
10,0.0090301262456818493,0.01,0.034769506556755404
11,0.0096088768072468411,0.01,0.038711680294051344
12,0.0093791846733140404,0.01,0.036480800601217035
13,0.011513391977944279,0.01,0.0065634627997517413
14,0.0088704902268314772,0.01,0.040715249026415205
15,0.009476473276098232,0.01,0.015145525918999887
16,0.0084704252428212078,0.01,0.019224995068448075
17,0.0089182349837432472,0.01,0.017522738649283595
18,0.0090711634990227764,0.01,0.010727017464137262
19,0.0066366434718171758,0.01,0.0087162965414045897
20,0.0093739725488874697,0.01,0.012768023226431197
21,0.0066884348831944542,0.01,0.0095781548380178255
22,0.0094593148310221521,0.01,0.01417185679751601
23,0.0070092569889321837,0.01,0.03716121060447504
24,0.007051743025033824,0.01,0.021327294459261296
25,0.0048465620960493044,0.002,0.015192085750779863
26,0.0044932414838086583,0.002,0.0072960317303231879
27,0.0042539791961721442,0.002,0.0096637047800935266
28,0.0041508946559881254,0.002,0.0075757644089244009
29,0.0039561218490013804,0.002,0.0087553567179389259
