epoch,loss,lr,val_loss
0,0.05234114299554609,0.01,0.034888293857207403
1,0.026552310066118752,0.01,0.013567728206178563
2,0.013140307844611211,0.01,0.010922956043633364
3,0.012006504366458472,0.01,0.0085329978376900584
4,0.0096483329931894932,0.01,0.010742832222521979
5,0.0073289417998475877,0.01,0.02712593795889515
6,0.007602786344060369,0.01,0.01164169066538245
7,0.0080109209908793364,0.01,0.013891103820833193
8,0.0070918716521838968,0.01,0.0088665942558860886
9,0.0063462621100920406,0.01,0.01119464494045929
10,0.0058668504658518205,0.01,0.0044025610606212399
11,0.0055807916023952646,0.01,0.010134074331187553
12,0.0053135524997171965,0.01,0.0081910840899941367
13,0.0050238069412587892,0.01,0.014256344371512112
14,0.0051939290932427017,0.01,0.01103071195973178
15,0.0047711677517805057,0.01,0.0073124634570279025
16,0.0040395289033356699,0.01,0.029941027026391974
17,0.0041036159589381543,0.01,0.0053460028543436929
18,0.0035789470467190282,0.01,0.028867825044918867
19,0.0037692175391472161,0.01,0.0048661397054454705
20,0.0034288822983702025,0.01,0.0048009580419540914
21,0.0034072997395770024,0.01,0.012267678194695104
22,0.0021114005716412333,0.002,0.0093327414712705524
23,0.0019259207032221017,0.002,0.0093362505158335815
24,0.0018681135067405801,0.002,0.0051082756099327976
25,0.0018389389871903774,0.002,0.0084458371876912595
26,0.0017855110391448278,0.002,0.0086166908554101401
