epoch,loss,lr,val_loss
0,0.02139648681080316,0.01,0.027571193534502034
1,0.019517348905614879,0.01,0.026559245614808494
2,0.018894861787715454,0.01,0.025909076054122741
3,0.018468489903972436,0.01,0.025429792347032638
4,0.018142032734970798,0.01,0.025039249107683615
5,0.017874758712300178,0.01,0.024686273084795575
6,0.017628815135587068,0.01,0.024352496631948623
7,0.017416342422050441,0.01,0.02404573467023418
8,0.017204868323090722,0.01,0.023733082641768505
9,0.017011057532203021,0.01,0.023436152131565042
10,0.016822315432857407,0.01,0.023147362990746812
11,0.016644066939588194,0.01,0.022868115865325524
12,0.016471988888520559,0.01,0.022608779358945914
13,0.016315191992069201,0.01,0.022350670588281701
14,0.016158154538153845,0.01,0.022108980280868079
15,0.016009292515957632,0.01,0.021886191591304744
16,0.01587720672694682,0.01,0.021667574729644142
17,0.015741378905535754,0.01,0.02146485063910358
18,0.015621524582364424,0.01,0.021278552529481003
19,0.015507867942579974,0.01,0.02109488477867286
20,0.015399719927838798,0.01,0.020927136495583139
21,0.015296843777000272,0.01,0.02078168355007419
22,0.01520432468495821,0.01,0.020638059927308459
23,0.015117868861988565,0.01,0.020504569062584285
24,0.015030944838299084,0.01,0.020377184808948786
25,0.014960688767733715,0.01,0.020257805225486727
26,0.014882414688561427,0.01,0.020151885060625055
27,0.014813963886176756,0.01,0.020053772330757672
28,0.014755439737385486,0.01,0.019953345402412243
29,0.014694717957369857,0.01,0.019863847524748516
30,0.014631252641142425,0.01,0.0197837100506334
31,0.014580152538147265,0.01,0.019708314042348983
32,0.01452638726026388,0.01,0.019641363594712594
33,0.014485817088871816,0.01,0.019579338190003723
34,0.014439589707023007,0.01,0.019531331538080662
35,0.014408501895081442,0.01,0.01948272855557754
36,0.014374225092578238,0.01,0.019434549127531758
37,0.014342836597618662,0.01,0.019388825364284597
38,0.014317848601268005,0.01,0.019337968336481413
39,0.014282659057259433,0.01,0.019296030225863649
40,0.014253672498467741,0.01,0.0192590545847128
41,0.014227933212877962,0.01,0.019223355451377773
42,0.014204347541682044,0.01,0.019192177735237501
43,0.01417938572496681,0.01,0.019164505035821663
