epoch,loss,lr,val_loss
0,0.1108330171445065,0.01,0.031714015811152713
1,0.038767661932392936,0.01,0.0292563262235748
2,0.032147767077359925,0.01,0.030293646067402948
3,0.028718127312480347,0.01,0.032430111223930969
4,0.026026877232953993,0.01,0.02050124837868136
5,0.022872680351799408,0.01,0.017760860303846691
6,0.01918605970185713,0.01,0.021784935791331988
7,0.016559770154441603,0.01,0.010784446024859446
8,0.015741968180256836,0.01,0.012017879579987751
9,0.015087247787583509,0.01,0.021971044893866989
10,0.01441254115735109,0.01,0.0097211259279466247
11,0.014108923037905665,0.01,0.0096890590974741432
12,0.013851598475525188,0.01,0.011306275529566513
13,0.013159825104239159,0.01,0.018150082392584994
14,0.012700792313856487,0.01,0.039796134231049989
15,0.013209158345263386,0.01,0.033272947884611125
16,0.012308064947378706,0.01,0.0089809128094310246
17,0.012417790430360997,0.01,0.01006869288414893
18,0.012983741877964262,0.01,0.018133560123925026
19,0.012314235017987618,0.01,0.013608179731603116
20,0.012043947965656158,0.01,0.013020651642999133
21,0.011571970426604241,0.01,0.010644570193473889
22,0.011888743903124209,0.01,0.011923238044031538
23,0.012292346740747697,0.01,0.01127477880214622
24,0.011635628107317983,0.01,0.011833185992705135
25,0.011858070081860355,0.01,0.010701875791322859
26,0.012205092371413869,0.01,0.02729522644613798
