epoch,loss,lr,val_loss
0,0.051674853863015686,0.01,0.079510653675612761
1,0.032689451203171141,0.01,0.05194146286875094
2,0.030079488005846908,0.01,0.076362385167240421
3,0.028771323230812103,0.01,0.045619453658681301
4,0.028935553469184767,0.01,0.04500977532927599
5,0.023549767921410374,0.01,0.061408751112761471
6,0.015446142467149234,0.01,0.018803043554058183
7,0.012855290756218852,0.01,0.038700863613752322
8,0.011435109585271044,0.01,0.01381290236245946
9,0.0098379674935871256,0.01,0.016196769788482432
10,0.0093935786215009667,0.01,0.018569320166683466
11,0.01053409427036084,0.01,0.01340176353999282
12,0.0070750194964772561,0.01,0.033587822038154143
13,0.0086141436750142922,0.01,0.013911588151681389
14,0.0065866924169878504,0.01,0.046288676433644052
15,0.017868279788569457,0.01,0.015941836585759022
16,0.00584949583925391,0.01,0.016386402328893289
17,0.0067850148086935954,0.01,0.013900136317279042
18,0.0065667461919582497,0.01,0.0068437789729927897
19,0.0077868388849968292,0.01,0.024538690845171612
20,0.0057975199010412573,0.01,0.066894346829714249
21,0.0066231481078485987,0.01,0.010011048169311998
22,0.006420203224140204,0.01,0.044025093403850066
23,0.0061027852707873963,0.01,0.013706225644018353
24,0.0067535234604683301,0.01,0.059379642749057902
25,0.006366354413330555,0.01,0.011503573391312933
26,0.0057515729755415754,0.01,0.01907020421582932
27,0.0063026133887890707,0.01,0.011221061707974154
28,0.0055519420111625542,0.01,0.017015419374246381
29,0.0065527086851244927,0.01,0.01338119701203485
30,0.0042496554877103892,0.002,0.011347523224829448
31,0.0040033895135620388,0.002,0.009281895781135828
32,0.0039484440283271052,0.002,0.011616995785711596
33,0.0038275861833770735,0.002,0.015942251883278795
34,0.0036892885655312045,0.002,0.0093330655662648091
