epoch,loss,lr,val_loss
0,0.039345373015450893,0.01,0.036182619418191203
1,0.027025470373320714,0.01,0.022315904361295835
2,0.025035926693324315,0.01,0.054793126628560535
3,0.022713623262184152,0.01,0.02451472331001555
4,0.018056380094192123,0.01,0.048759370350336791
5,0.014915568196335756,0.01,0.034834503211964997
6,0.015048738553236097,0.01,0.021109746753943212
7,0.013790273649544365,0.01,0.01189117182551299
8,0.013739952586044026,0.01,0.015531862165126423
9,0.012916840544486113,0.01,0.018391526052938763
10,0.012514936306256021,0.01,0.015510491124422704
11,0.012728834945687467,0.01,0.011202001423275067
12,0.012439140934223509,0.01,0.046672865106476905
13,0.012435954827078655,0.01,0.018184595463776404
14,0.011775539388175065,0.01,0.011535820551216602
15,0.012100359898502543,0.01,0.012629704507814962
16,0.012096435121013284,0.01,0.044240588861607054
17,0.011803662951635775,0.01,0.023550121048544297
18,0.012136756889732545,0.01,0.012598749223865021
19,0.011474245001619818,0.01,0.049139575827551088
20,0.011648362165706305,0.01,0.03224382272100676
21,0.011155857583560512,0.01,0.020831812920290873
22,0.011472840572439007,0.01,0.01915660911465937
23,0.011163371346764645,0.002,0.014200658542709162
