epoch,loss,lr,val_loss
0,0.067396939584806484,0.01,0.029398359505638565
1,0.040609457914186062,0.01,0.030007074960628471
2,0.033518711978432821,0.01,0.075208546093922884
3,0.027786682449323308,0.01,0.036621056013019744
4,0.022874771043826632,0.01,0.015587415996054977
5,0.021862350604207503,0.01,0.049467302969325395
6,0.024103149329706773,0.01,0.036996620383618749
7,0.02124303943440739,0.01,0.014653212214572787
8,0.020779761120066634,0.01,0.018845457945408373
9,0.019804883974546428,0.01,0.027086016548387076
10,0.019442679434172851,0.01,0.041050426493593528
11,0.019183928515278014,0.01,0.026957655927997693
12,0.019685518207017985,0.01,0.052587389535570551
13,0.019113001008491733,0.01,0.025758705735943244
14,0.018987496265099716,0.01,0.020724271097888717
15,0.01755210709900169,0.01,0.036981848968287649
16,0.017573574955159495,0.01,0.023794655093533845
17,0.017808566396098353,0.01,0.017865479102958055
18,0.016425473089356206,0.01,0.037651062201140291
19,0.015931492834483498,0.002,0.019443899035285421
20,0.014740183770572398,0.002,0.013369007930580505
21,0.014437446239178127,0.002,0.012560995844177018
22,0.014466310898631306,0.002,0.016683023838631513
23,0.014253048313055502,0.002,0.015556270938029903
24,0.014281801863620847,0.002,0.012860631880660852
25,0.014048271265280786,0.002,0.014053488158131554
26,0.013923693616679833,0.002,0.017750906868506285
27,0.013644580758245145,0.002,0.017219398596908075
28,0.013828992096465187,0.002,0.014576199727585424
29,0.013802608156755651,0.002,0.01518558435363032
30,0.013573972613545461,0.002,0.013077290514273579
31,0.013381774374152307,0.002,0.013033828304785878
32,0.013338639690293431,0.002,0.01705104707724462
33,0.013067067821778484,0.0004,0.014109642773677232
34,0.012833965826505995,0.0004,0.015106004044560894
35,0.012797224203829711,0.0004,0.014915543053257095
36,0.012843250628497642,0.0004,0.014238831287218352
