epoch,loss,lr,val_loss
0,0.047433354443275913,0.01,0.025780921271807478
1,0.025396028333632959,0.01,0.035725085033198538
2,0.022619236638180197,0.01,0.020267219750978852
3,0.018508503815990552,0.01,0.043498767955533868
4,0.017504406151082893,0.01,0.043244192881856935
5,0.01579095620009522,0.01,0.036725011233261412
6,0.015179780148769502,0.01,0.02978317443502404
7,0.013565805609111732,0.01,0.02489271558989576
8,0.013759288321233402,0.01,0.031845960450374473
9,0.014330501298520103,0.01,0.030275726333092161
10,0.013007919735533034,0.01,0.035709438795529014
11,0.013466976925015113,0.01,0.014064785666595407
12,0.012451274657232614,0.01,0.013955931205533992
13,0.011808182459487712,0.01,0.013573719935733719
14,0.012107581707864664,0.01,0.042664220961768411
15,0.011901779715918888,0.01,0.014586667719660169
16,0.011575834728293332,0.01,0.011634564258705425
17,0.010600828760340389,0.01,0.014871709164505625
18,0.012034046710968692,0.01,0.03224711904123341
19,0.010134122581721026,0.01,0.037614850566780329
20,0.011637798919589758,0.01,0.016582927498229816
21,0.01059514865815892,0.01,0.031155474689173495
22,0.010999231958382968,0.01,0.015331432202273169
23,0.010583873075238392,0.01,0.042786365330198223
24,0.010791555070712909,0.01,0.012176391442364218
25,0.010120645253577054,0.01,0.032543073711511654
26,0.01067130181064966,0.01,0.023194426632523114
27,0.01009749375957217,0.01,0.014138781902311886
28,0.010476840302179762,0.002,0.015410475169787299
29,0.0090488134107242022,0.002,0.016361500341760909
30,0.0089508997721039815,0.002,0.018651072559404677
31,0.0090196344338483725,0.002,0.020647228998000509
32,0.0088325511390543246,0.002,0.017593908536716201
