epoch,loss,lr,val_loss
0,0.065586688530723955,0.01,0.033301942006886354
1,0.037171629045093267,0.01,0.029517199735195315
2,0.03534583636281783,0.01,0.028878483093447156
3,0.033561975286717997,0.01,0.026666333299805545
4,0.027336554776071109,0.01,0.026708519576411498
5,0.025784404202206443,0.01,0.028026880140890154
6,0.023020367557455224,0.01,0.022798329243185925
7,0.022247922437929966,0.01,0.021223302320604435
8,0.021412377637860022,0.01,0.027666321634287724
9,0.021392347563428487,0.01,0.02338601934195262
10,0.022147093327683314,0.01,0.025396486580894703
11,0.020813595590709943,0.01,0.021385456930998473
12,0.020612204164179446,0.01,0.039719673734136492
13,0.019025455474069242,0.01,0.052350760895039955
14,0.020264440935039728,0.01,0.021299879061199768
15,0.019411314638298854,0.01,0.030048361004531732
16,0.019260047363084658,0.01,0.025452053806150867
17,0.017079209075554422,0.01,0.032649261582838859
18,0.018890006097349508,0.01,0.017461159010553919
19,0.018604684926090184,0.01,0.029707874699729925
20,0.018555552791259443,0.01,0.020454892877772538
21,0.017835468990586655,0.01,0.020824704155848736
22,0.016882855875406697,0.01,0.022878940647457078
23,0.017467493229485744,0.01,0.016829011820213138
24,0.017735997639727174,0.01,0.015142573011026048
25,0.016253272757718439,0.01,0.022926929532087338
26,0.017221760772691483,0.01,0.030446966097020266
27,0.016199434072607093,0.01,0.019637749426894717
28,0.015984440053546288,0.01,0.017851256716408227
29,0.01682468266798216,0.01,0.034783033817483669
30,0.015576886263681434,0.01,0.065472999685689023
31,0.016135796523320745,0.01,0.028128111114104588
32,0.016393119785172199,0.01,0.021206134734185117
33,0.015582361400170981,0.01,0.021760458431658688
34,0.015439932163782984,0.01,0.022060546152598677
35,0.015108536302564089,0.01,0.017011949302334534
36,0.012135177387785145,0.002,0.016083342464346635
37,0.012073198322489945,0.002,0.024247532492579771
38,0.011877467501799615,0.002,0.02250547679849187
39,0.011694135520149741,0.002,0.015841763662664515
40,0.011497042800860795,0.002,0.014607990280403728
