epoch,loss,lr,val_loss
0,0.065359593521656295,0.01,0.028956568552612586
1,0.02970306157518578,0.01,0.025278550883134205
2,0.021275534920689076,0.01,0.014373508539829551
3,0.018031607021572395,0.01,0.011314691428494993
4,0.017127337239388019,0.01,0.018869493171798937
5,0.01598189327613277,0.01,0.010128505833152324
6,0.016300933851234319,0.01,0.021960739903993862
7,0.01483755712371088,0.01,0.030090930834833513
8,0.01438489560785014,0.01,0.021464252265664816
9,0.013466832401641345,0.01,0.012070372442867459
10,0.013202865381783011,0.01,0.0091545282478975708
11,0.013596359014216453,0.01,0.010230979222493867
12,0.013495740770115018,0.01,0.016625941988859472
13,0.012776774580532549,0.01,0.010845851208383248
14,0.012810054692929075,0.01,0.014489538862375216
15,0.012570408483346304,0.01,0.0091274322647243566
16,0.012311513051601117,0.01,0.011144545221290851
17,0.012406611136334428,0.01,0.0076744265586011487
18,0.012248062455005902,0.01,0.0093259090494553915
19,0.012316932286120068,0.01,0.008319005482609115
20,0.012402091364739305,0.01,0.017018707492783412
21,0.011509096612995965,0.01,0.014135101276034184
22,0.01175920701569925,0.01,0.0087540641027150177
23,0.012017856046852082,0.01,0.017333922113191947
24,0.012377608798991489,0.01,0.022524550288789354
25,0.011419403477240417,0.01,0.036322085534111925
26,0.01219897077939773,0.01,0.0098684490211097542
27,0.01147668459321146,0.01,0.031142895462486029
28,0.01212754954273502,0.01,0.027190037124321959
29,0.01100790462756561,0.002,0.015134187828286388
30,0.010331484157655198,0.002,0.013186634818123559
31,0.010296696662839692,0.002,0.013788628113050918
32,0.010284120353770122,0.002,0.013841680887728761
33,0.010196576121205328,0.002,0.012927847967014811
