epoch,loss,lr,val_loss
0,0.034284784463839341,0.01,0.032978590577840805
1,0.018859469900065561,0.01,0.034713414190521222
2,0.015346445406308282,0.01,0.05382153721747257
3,0.013105345447942361,0.01,0.021864429434582507
4,0.011782534463899368,0.01,0.032517558221552667
5,0.01031969074622891,0.01,0.016218056376118443
6,0.010668075561923328,0.01,0.017001915680991728
7,0.010157302369253111,0.01,0.03474968973557744
8,0.010383888237220419,0.01,0.017951340609266932
9,0.0085590567050428043,0.01,0.034736877062626306
10,0.009039334326687843,0.01,0.032329556653223471
11,0.01045971984664599,0.01,0.017372856474360505
12,0.0085024843413361723,0.01,0.15148579122993233
13,0.0094882581668437622,0.01,0.017407229748991251
14,0.0076811754981339986,0.01,0.018658607493096824
15,0.0082636197534321394,0.01,0.02635061732456509
16,0.0085205456273535554,0.01,0.024452200180477342
17,0.00687717847226156,0.002,0.02529345121297796
18,0.006557475180907101,0.002,0.020128888819934958
19,0.0063877931906510211,0.002,0.024452638088878098
20,0.0064883869730651715,0.002,0.020219411322120892
21,0.0062752864718184634,0.002,0.021787937243842641
