  0.00000	 36.56050	 63.44000
  0.60000	 42.30957	 66.92000
  1.20000	 44.02988	 67.95000
  1.80000	 49.22531	 71.18000
  2.40000	 48.88727	 71.01000
  3.00000	 50.51802	 72.07000
  3.60000	 50.74312	 72.27000
  4.20000	 53.06531	 73.79000
  4.80000	 44.88315	 68.74000
  5.40000	 44.47140	 68.45000
  6.00000	 43.11692	 67.56000
  6.60000	 45.01947	 68.70000
  7.20000	 43.80846	 67.91000
  7.80000	 42.61455	 67.11000
  8.40000	 42.64187	 67.06000
  9.00000	 43.31645	 67.42000
  9.60000	 41.78694	 66.40000
 10.20000	 41.48918	 66.13000
 10.80000	 40.20457	 65.23000
 11.40000	 43.39648	 67.14000
 12.00000	 35.77000	 62.26000
 12.60000	 39.57800	 64.47000
 13.20000	 35.97409	 62.06000
 13.80000	 40.44706	 64.70000
 14.40000	 37.26778	 62.58000
 15.00000	 41.64284	 65.19000
 15.60000	 40.36879	 64.31000
 16.20000	 41.45296	 64.90000
 16.80000	 41.09946	 64.60000
 17.40000	 43.03596	 65.75000
 18.00000	 43.76616	 66.18000
 18.60000	 43.51233	 66.00000
 19.20000	 42.22403	 65.15000
 19.80000	 43.67086	 66.01000
 20.40000	 43.66471	 65.98000
 21.00000	 42.22444	 65.03000
 21.60000	 42.66660	 65.24000
 22.20000	 43.55956	 65.75000
 22.80000	 43.55365	 65.71000
 23.40000	 45.24814	 66.76000
 24.00000	 43.65122	 65.75000
 24.60000	 46.85385	 67.77000
 25.20000	 46.76349	 67.78000
 25.80000	 47.17393	 68.11000
 26.40000	 46.63300	 67.84000
 27.00000	 46.66963	 67.92000
 27.60000	 47.17432	 68.30000
 28.20000	 47.38910	 68.51000
 28.80000	 46.54027	 68.04000
 29.40000	 46.93886	 68.34000
 30.00000	 45.64847	 67.56000
 30.60000	 45.94405	 67.75000
 31.20000	 46.89168	 68.37000
 31.80000	 45.24762	 67.35000
 32.40000	 44.84210	 67.06000
 33.00000	 42.31899	 65.37000
 33.60000	 44.58857	 66.67000
 34.20000	 40.86406	 64.17000
 34.80000	 44.96029	 66.58000
 35.40000	 44.43460	 66.17000
 36.00000	 46.52428	 67.45000
