epoch,loss,lr,val_loss
0,0.012682489200411245,0.01,0.033687478778264265
1,0.01364121023493583,0.01,0.02990327849124794
2,0.01370755395459315,0.01,0.02861576783995428
3,0.01346787273516087,0.01,0.028065083042044959
4,0.013124520802978315,0.01,0.027828009537313247
5,0.012742922001052648,0.01,0.027831317785459813
6,0.012349442312795701,0.01,0.02790723890545798
7,0.011965003647404831,0.01,0.028103839975902652
8,0.011579247707423111,0.01,0.028364295252951567
9,0.011218943116889642,0.01,0.028668379364635139
10,0.01088009599812105,0.01,0.028961509553108028
11,0.010561229931035723,0.01,0.02924140472034524
12,0.010273227415296404,0.01,0.029508794958917065
13,0.010016637012515369,0.01,0.029729866823796063
14,0.0097874019207166065,0.01,0.029866176241181406
15,0.0096223028100024741,0.01,0.030020091063123148
16,0.015407658725814063,0.002,0.019525131354330292
17,0.013718498398698747,0.002,0.019365241004617749
18,0.013554403833173568,0.002,0.019262792216189199
19,0.013424403291213617,0.002,0.019197382717248444
20,0.013311547304147879,0.002,0.019162793025347433
21,0.013226417558319674,0.002,0.019147663582201303
22,0.013156552198857604,0.002,0.019147458801279844
23,0.013098272722306393,0.002,0.019158091204607652
24,0.01304710011486096,0.002,0.019176757396568541
25,0.013003742752512797,0.002,0.019202124597849483
26,0.012958828055813445,0.002,0.019224525236823425
27,0.012924721200956439,0.002,0.019247645292882788
28,0.012894422250306193,0.002,0.019270900244821591
29,0.012866531735058282,0.002,0.019294862515645807
30,0.012840006134748587,0.002,0.019316575883402062
31,0.012819338015761813,0.002,0.019342311430255815
32,0.01279524160463357,0.002,0.019365789182509131
