  0.00000	 74.71889	 89.36000
  0.60000	 81.35322	 95.66000
  1.20000	 72.60037	 92.89000
  1.80000	 71.81764	 91.02000
  2.40000	 69.17494	 86.38000
  3.00000	 82.49104	 94.27000
  3.60000	 72.39025	 90.83000
  4.20000	 71.33994	 88.63000
  4.80000	 67.49204	 82.55000
  5.40000	 78.39321	 86.96000
  6.00000	 77.36529	 88.65000
  6.60000	 71.97350	 86.15000
  7.20000	 66.51994	 79.42000
  7.80000	 79.52213	 85.11000
  8.40000	 78.91882	 88.05000
  9.00000	 74.15384	 87.41000
  9.60000	 64.10011	 78.25000
 10.20000	 78.61015	 83.59000
 10.80000	 79.19630	 86.80000
 11.40000	 77.29168	 88.95000
 12.00000	 63.20029	 78.53000
 12.60000	 78.38703	 83.97000
 13.20000	 79.55306	 87.49000
 13.80000	 79.07102	 91.19000
 14.40000	 66.44810	 83.48000
 15.00000	 76.79957	 87.05000
 15.60000	 77.48770	 89.04000
 16.20000	 76.38185	 90.45000
 16.80000	 67.97477	 84.38000
 17.40000	 74.98650	 85.90000
 18.00000	 75.53876	 86.45000
 18.60000	 76.79029	 88.44000
 19.20000	 70.01136	 84.09000
 19.80000	 71.44604	 82.12000
 20.40000	 75.78253	 83.56000
 21.00000	 78.99011	 87.38000
 21.60000	 70.80568	 83.48000
 22.20000	 71.58119	 81.67000
 22.80000	 77.57825	 84.80000
 23.40000	 80.93772	 90.15000
 24.00000	 70.40500	 85.68000
 24.60000	 70.77404	 83.27000
 25.20000	 76.40328	 85.39000
 25.80000	 83.70790	 93.37000
 26.40000	 69.54620	 87.61000
 27.00000	 69.63741	 84.40000
 27.60000	 74.70539	 85.06000
 28.20000	 82.88498	 92.45000
 28.80000	 72.48808	 89.40000
 29.40000	 72.01586	 87.88000
 30.00000	 74.51005	 88.15000
 30.60000	 83.29532	 96.04000
 31.20000	 70.61882	 91.16000
 31.80000	 70.40554	 88.41000
 32.40000	 75.15973	 89.37000
 33.00000	 81.35359	 95.27000
 33.60000	 70.86494	 90.92000
 34.20000	 70.97678	 88.55000
 34.80000	 75.23989	 89.51000
 35.40000	 83.95506	 97.81000
 36.00000	 70.75326	 92.97000
 36.60000	 70.32790	 90.14000
 37.20000	 76.05677	 91.91000
 37.80000	 85.81666	101.72000
 38.40000	 70.01587	 95.93000
 39.00000	 69.25718	 92.28000
 39.60000	 74.97544	 93.13000
 40.20000	 80.73613	 98.35000
 40.80000	 71.33610	 94.44000
 41.40000	 71.20255	 92.11000
 42.00000	 74.55183	 92.37000
 42.60000	 82.35311	 99.26000
 43.20000	 69.83701	 93.73000
 43.80000	 69.61738	 90.26000
 44.40000	 76.40635	 92.38000
 45.00000	 78.45954	 95.36000
 45.60000	 70.85779	 91.46000
 46.20000	 71.02782	 88.96000
 46.80000	 78.33274	 92.72000
 47.40000	 77.91982	 95.03000
 48.00000	 69.59949	 90.18000
 48.60000	 69.73788	 86.67000
 49.20000	 74.35396	 86.93000
 49.80000	 75.73607	 87.80000
 50.40000	 74.23490	 87.37000
 51.00000	 70.85202	 84.16000
 51.60000	 71.58392	 82.05000
 52.20000	 73.50640	 81.43000
 52.80000	 78.53569	 85.19000
