epoch,loss,lr,val_loss
0,0.054726935375881733,0.01,0.038196319956227208
1,0.036347264550247435,0.01,0.049141107774260694
2,0.029649226279076884,0.01,0.037204663969029141
3,0.024793758798958891,0.01,0.039382483557624332
4,0.021000095879880047,0.01,0.03096852037466347
5,0.019908596430036982,0.01,0.045887067850868581
6,0.018849171608644355,0.01,0.027826833565019617
7,0.017900774171207584,0.01,0.017241854536331307
8,0.016989476626244306,0.01,0.036899073617690702
9,0.017163762412333892,0.01,0.014820206257919808
10,0.016247752632966822,0.01,0.017080393611942812
11,0.015848725360665616,0.01,0.023795302631070384
12,0.015581647670790974,0.01,0.025707612742832994
13,0.015269724378562242,0.01,0.019759746026352974
14,0.014336311923981892,0.01,0.025167296572172711
15,0.014832742848975511,0.01,0.027267319429139632
16,0.014787930742663852,0.01,0.027805129008230855
17,0.014763419363795027,0.01,0.031620058160022661
18,0.014195466445664228,0.01,0.10194674475213229
19,0.015562899406778357,0.01,0.018504462915204339
20,0.014371578065983657,0.01,0.024308676247374487
21,0.012557721970402926,0.002,0.025430568654384821
22,0.012465564665610844,0.002,0.028616868501455433
23,0.012415176799447186,0.002,0.020738375273212203
24,0.012375688069831517,0.002,0.024702655530329479
25,0.012350723436786294,0.002,0.024661261588335037
