epoch,loss,lr,val_loss
0,0.10568599373438937,0.01,0.037880158567495936
1,0.040758222067928583,0.01,0.024287314848753357
2,0.03143190727227152,0.01,0.058131438380075715
3,0.022657742208175066,0.01,0.064488986649124294
4,0.027733519862769014,0.01,0.085913442606685195
5,0.021057466655380309,0.01,0.019148152100585274
6,0.018347093330348951,0.01,0.012664391748649253
7,0.019939963705837727,0.01,0.023792925580157397
8,0.015959326935521628,0.01,0.042208951871610632
9,0.017962865510397712,0.01,0.028147368455084705
10,0.011516358350840328,0.01,0.015550651624377838
11,0.013316933949620037,0.01,0.0081094311100383433
12,0.012257415059385664,0.01,0.012441118279377283
13,0.012401894055896224,0.01,0.028214170268636807
14,0.0093325513288757562,0.01,0.0084323564197047278
15,0.012605006869692924,0.01,0.013127512561609853
16,0.010599134158406217,0.01,0.023704975790812471
17,0.009766880717486312,0.01,0.012153443798822704
18,0.009482221246439184,0.01,0.031515624037401824
19,0.0086986389350524902,0.01,0.0099696630630431715
20,0.0080435793099682875,0.01,0.030204266730674917
21,0.0088272987533423858,0.01,0.023731048139980285
22,0.010914766198118864,0.01,0.012708384955386069
23,0.0056391421621297035,0.002,0.0113471075103192
24,0.004998879912335657,0.002,0.0076392274731401835
25,0.0046851446978368998,0.002,0.011386717959059834
26,0.0044657554948376232,0.002,0.011188712349887622
27,0.0042341857593464483,0.002,0.008065121065520044
