epoch,loss,lr,val_loss
0,0.10688847871987443,0.01,0.033533469539636755
1,0.037915627510226958,0.01,0.044729589588112302
2,0.037385674400462046,0.01,0.047927119066579302
3,0.033951068340599189,0.01,0.029305484140433415
4,0.063701986754585424,0.01,0.029569162725748725
5,0.03145626235252235,0.01,0.022622037787883603
6,0.030538385505216162,0.01,0.045781889843226176
7,0.030304255868084946,0.01,0.03500759062406264
8,0.028182959216728545,0.01,0.017944018666942913
9,0.028711824759579542,0.01,0.047864340534379261
10,0.026524316170933652,0.01,0.016550342427098262
11,0.024289564496418187,0.01,0.17323654018647489
12,0.04534301576776463,0.01,0.022938441871856039
13,0.022696606335584183,0.01,0.026129241319297003
14,0.022588462955509012,0.01,0.027955537501243296
15,0.023725519239989636,0.01,0.015880658536365156
16,0.021356136597997961,0.01,0.018099745509503353
17,0.021668763275732073,0.01,0.015704331603663708
18,0.021653470654062361,0.01,0.034143884293190395
19,0.020316342643478459,0.01,0.01370290178827375
20,0.019855989676992796,0.01,0.020191701619248641
21,0.019332431746940864,0.01,0.026006048256585822
22,0.019338182609375806,0.01,0.018957555378454994
23,0.019464652048565491,0.01,0.025513408057478783
24,0.017875887192132182,0.01,0.016055789966767993
25,0.0190985041468987,0.01,0.015858444036665368
26,0.018452721909342103,0.01,0.024785282577752893
27,0.017962493917398285,0.01,0.040955000388169148
28,0.017047160027319926,0.01,0.01513349569582364
29,0.017183536309639962,0.01,0.018426976596925691
30,0.018456524216205056,0.01,0.018107180979255347
31,0.014395954972405357,0.002,0.01552878030200015
32,0.013947922458643453,0.002,0.01375779428938676
33,0.013926621766118278,0.002,0.014496886691525143
34,0.013662919037218332,0.002,0.014005979109141562
35,0.01366727877059701,0.002,0.017604813739461333
