epoch,loss,lr,val_loss
0,0.041736630777343672,0.01,0.036914244147115631
1,0.027252402646761192,0.01,0.036971638104415429
2,0.025533147232487188,0.01,0.049769813913786619
3,0.024385916896992259,0.01,0.037341555509694487
4,0.023735329007718995,0.01,0.043111647887710942
5,0.022630826945890459,0.01,0.034958859845690908
6,0.022060195354428904,0.01,0.030939842568852051
7,0.02161649626554453,0.01,0.033636058495537927
8,0.02079661955174647,0.01,0.029967148020340686
9,0.020454128496131006,0.01,0.036384683755929008
10,0.020398297810066513,0.01,0.038915637025489794
11,0.019717019345415265,0.01,0.036058988912325153
12,0.019623150384565542,0.01,0.039994619830309996
13,0.019302953633735753,0.01,0.038101735127251048
14,0.019079592057138856,0.01,0.03687565144129664
15,0.019155905195321257,0.01,0.031274193756238758
16,0.018777110739148152,0.01,0.027570651678030775
17,0.018559594556950686,0.01,0.038934334208480796
18,0.018690216785285905,0.01,0.027162958925034394
19,0.018514707760765539,0.01,0.035558112003780597
20,0.018198086733096523,0.01,0.031591768392868209
21,0.017966024732838076,0.01,0.029203916300763511
22,0.018195353747939156,0.01,0.029285883373030792
23,0.017917795901932911,0.01,0.033208639213913364
24,0.017711918398040778,0.01,0.038338801044731113
25,0.017868252765191227,0.01,0.037484599397196408
26,0.017643162926212388,0.01,0.038139262950124098
27,0.017506531869981721,0.01,0.040147381023182507
28,0.017624828302742618,0.01,0.033214334926802161
29,0.017399963427182526,0.01,0.039908654933348733
30,0.017404566720476626,0.002,0.032348672380093597
31,0.017107105296519067,0.002,0.032632689242256666
32,0.017100724721142248,0.002,0.032553841692139533
